"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
17284,2911,24824.49848,7510.04376,171.15636,94.08121,10.47434,2.41558,1969.13151,48.53424
17286,2911,30387.85569,32591.87614,166.2542,285.09378,10.74377,3.01469,2364.19487,22.76576
17287,2911,35097.68072,21640.62715,155.35157,61.53349,9.23083,2.65884,2911.96199,62.3349
17288,2911,38532.16161,2442.2578,162.72427,155.09037,10.23671,3.02218,3000.16345,34.61497
17289,2912,8114.52668,23891.12111,191.70651,300.51302,9.28819,2.7409,2293.64768,25.5787
17290,2912,9781.93755,28286.65827,185.20575,379.18203,10.56417,2.97234,2133.21226,21.41728
17292,2912,27484.35074,11443.88685,143.23583,124.80329,10.14642,2.87806,2607.68214,33.16643
17293,2912,30385.43732,32596.40164,172.16989,354.88697,9.78819,3.40307,2983.74517,21.50568
17295,2912,38533.81919,2437.74271,140.55502,146.22737,10.04072,2.28589,1702.77888,26.04179
17296,2913,8110.10181,23878.39619,162.9697,202.84419,10.445,2.8406,2589.67392,27.55917
17297,2913,9773.36833,28295.88128,162.83111,293.97742,12.64814,2.91399,2493.20915,21.37104
17298,2913,16735.8861,11268.28319,97.20298,38.31013,8.87668,2.12591,2026.94696,40.8074
17299,2913,23000.15821,1415.35315,117.85556,41.00798,9.33689,2.26952,2216.65145,52.06031
17300,2913,24853.25251,7473.7402,177.72497,153.71382,9.60096,2.53629,2383.40744,36.18415
17301,2913,30404.91488,32578.46619,150.49514,262.94495,10.2866,2.8381,2464.5209,20.60737
17302,2913,35040.5875,21590.57755,156.38272,67.45887,8.89541,2.17951,2120.60271,51.97082
17303,2913,38560.06336,2459.77079,149.1476,121.86798,10.81737,2.73934,2682.67551,34.86881
17305,2914,9763.93949,28294.78305,188.12026,349.68154,11.91499,3.81452,3313.60296,26.00049
17307,2914,30385.76704,32606.27791,161.16671,288.66921,10.47329,3.03934,2925.44896,21.71552
17308,2914,35152.03655,21551.58687,69.37399,27.22602,10.01072,1.9867,1910.39292,33.75935
17309,2914,38561.81036,2437.88107,179.40347,144.9338,9.49533,2.65569,2605.98321,39.24918
17310,2915,8123.22552,23876.01145,187.0648,272.46338,9.4086,2.5126,2267.43362,25.57963
17311,2915,9791.70472,28298.8192,166.49418,349.73598,10.66534,2.60743,1800.45903,18.76183
17312,2915,24848.99895,7513.31043,173.74671,124.80806,10.08442,3.08098,3289.58508,45.72557
17313,2915,30389.07817,32582.84865,168.74935,291.04976,11.39475,3.18829,2650.93819,23.44786
17314,2915,35127.02581,21646.43804,148.94546,61.55345,9.22162,2.48507,2540.45026,56.03223
17315,2915,38515.27902,2486.3081,186.54713,161.51004,10.21787,2.52904,1997.67785,37.32614
17316,2916,8140.3037,23861.30244,178.69639,227.08377,9.99375,2.79018,2009.66901,28.61609
17317,2916,9776.09035,28281.41267,173.04237,339.80398,11.48594,3.18641,2819.61917,21.71738
17319,2916,30388.69225,32596.02996,172.64728,286.27578,10.44537,3.06971,2261.8644,24.08092
17320,2916,35097.26807,21635.97569,146.33153,77.19927,8.93754,2.4278,2328.7745,45.09319
17321,2916,38539.70952,2432.56362,190.08877,185.11731,9.2007,2.30028,2047.19393,33.15916
17322,2917,8158.31147,23853.98074,181.78059,206.45617,10.33201,2.50692,1991.91214,29.92597
17323,2917,9770.19921,28292.42777,189.97649,346.65036,11.38653,4.00275,3161.32654,27.23123
17324,2917,24816.89677,7486.25129,152.60796,102.93475,9.95609,2.22366,1747.09499,36.89216
17325,2917,30394.59885,32599.31866,168.26625,325.03674,10.51436,2.31257,1839.95563,19.19512
17326,2917,35099.71197,21577.54805,16.73965,31.15581,9.97053,2.4128,2272.92839,13.06175
17327,2917,38521.75334,2448.20361,157.69009,129.34481,9.87615,2.10041,1656.21987,31.92319
17328,2918,8155.24937,23881.57746,186.55044,226.50898,10.48835,2.5339,1803.87559,29.15291
17329,2918,9768.83586,28298.35745,169.05395,298.30285,11.78496,2.80135,1916.15623,21.89292
17330,2918,24875.4615,7542.82566,176.57763,84.27777,10.17932,2.38498,2097.46057,55.04332
17331,2918,30394.95019,32591.64957,170.85583,316.27933,10.24122,3.4417,2812.76687,23.24284
17332,2918,35068.85017,21596.66762,122.75593,62.5277,8.93506,2.38425,2265.09919,40.92376
17333,2918,38536.22407,2451.71658,170.90715,146.7282,9.90035,2.54054,2542.7394,35.45975
17334,2919,8162.44762,23886.88159,184.5922,285.3791,9.46903,3.00488,2895.40276,26.22704
17335,2919,9754.01973,28266.45899,164.88527,333.08656,11.32506,3.96804,3125.94246,22.76476
17336,2919,24799.03698,7513.65517,158.43252,77.37356,9.73243,2.394,2424.9,50.16452
17337,2919,30397.84965,32605.82676,170.17943,322.01133,9.79813,3.37879,2788.7822,22.6273
17338,2919,38542.35397,2480.03391,192.0521,181.88146,9.29913,2.73485,2723.30844,37.04185
17339,2920,8126.24595,23880.23388,189.3099,244.39742,10.22447,2.96966,2211.05643,30.28875
17340,2920,9787.80071,28299.95208,184.1103,416.11968,10.00597,2.67691,2015.37019,19.17399
17341,2920,30406.42235,32583.68338,181.30099,295.01257,10.43291,2.74676,2063.73586,24.04065
17342,2920,35096.56014,21647.84965,97.78666,43.46598,9.05739,2.06311,1964.95241,36.95702
17343,2920,38579.45769,2460.1798,137.40495,120.51557,9.79105,2.71237,2647.68889,31.213
17344,2921,3408.75284,26625.25464,111.72208,42.55073,8.2233,2.0454,1945.7153,44.49923
17345,2921,8098.51426,23870.41696,161.65356,206.21123,10.96366,2.8021,1952.61859,26.76792
17346,2921,9760.39936,28289.88718,192.32077,345.92472,10.84797,4.04073,3880.01782,27.91775
17347,2921,30398.97072,32625.57554,168.85049,304.67983,10.3261,2.72249,1992.33733,21.30596
17348,2921,35114.16624,21562.27878,182.62611,92.05538,9.11369,1.88762,1390.74765,47.68901
17349,2921,38528.14388,2463.25211,158.99015,124.00929,10.29855,2.43738,2063.50387,35.55966
17350,2922,442.61993,36527.00798,156.50524,45.19236,8.86013,2.41307,2322.36887,76.40456
17351,2922,8164.25451,23863.94649,172.27704,221.6933,10.49964,3.1972,2725.83103,29.51895
17352,2922,9769.29758,28300.92383,161.24032,360.34002,11.82718,3.0018,2382.76881,18.53993
17353,2922,30404.01747,32598.54522,180.4783,326.47441,10.15204,2.91484,2528.10497,22.79396
17354,2922,35102.37031,21565.02123,31.67119,41.68608,10.35194,2.25377,2204.21893,13.66713
17355,2922,38589.90139,2504.31679,189.95213,153.24636,9.97518,2.09857,1559.11397,36.45171
17356,2923,8131.5567,23887.85688,185.55971,257.95551,9.93788,2.98036,2533.03907,28.33672
17357,2923,9765.13891,28278.0349,184.55854,386.14137,11.2869,2.43183,1530.30161,19.57412
17358,2923,30389.75231,32607.18875,194.01118,335.30904,9.47402,3.39379,2778.32042,26.46393
17360,2923,38548.48054,2452.53293,157.22706,140.32929,9.51177,2.43467,2538.13579,31.96763
17361,2924,8098.02038,23852.72285,195.46785,269.14124,9.38718,2.76354,2183.99682,28.5458
17362,2924,9768.91002,28276.99399,189.72231,408.50997,9.87957,2.91346,2299.79842,20.83771
17363,2924,30412.18691,32587.37517,162.75943,296.66419,9.98722,2.97264,2437.73687,21.39176
17364,2924,35095.45369,21596.40374,182.75613,80.70082,8.05085,2.33695,2161.98243,59.32116
17365,2924,38548.64298,2446.6579,175.11118,145.26835,9.7505,2.56533,2257.11221,37.16452
17366,2925,8130.05385,23888.25723,142.66105,180.84926,10.82812,2.65739,2254.38943,24.29756
17367,2925,9765.67532,28285.20555,180.3964,351.74835,10.65247,2.71475,1930.97354,21.03617
17368,2925,30397.45076,32606.53859,179.04616,340.60958,9.50133,2.81925,2080.48864,21.60374
17370,2925,38539.64669,2418.96059,158.77943,128.50517,10.36665,2.63043,2037.3679,35.87708
17371,2926,8113.31054,23842.69889,185.54081,235.56072,10.11926,3.02738,2891.58239,30.53371
17372,2926,9797.66323,28298.27973,173.44741,359.06758,10.81239,2.85625,1741.31137,20.07258
17373,2926,30413.13141,32573.71049,164.49017,305.26383,10.41183,3.01778,2585.50605,21.39454
17374,2926,35140.89956,21586.18676,137.99808,95.0803,9.77819,2.52181,2534.86452,36.13908
17375,2926,38533.27816,2466.22969,145.50497,138.31271,9.70761,2.90795,2752.48561,31.555
17376,2927,7002.41303,19155.57374,132.20429,44.36011,8.59809,2.22302,1901.52122,57.05669
17377,2927,8131.53307,23839.44502,199.61806,283.56277,9.16855,3.07665,2581.37519,29.77053
17378,2927,9788.8919,28278.4802,179.87151,385.58714,10.75189,3.35263,2322.71359,21.38015
17379,2927,30395.5912,32594.75851,165.91645,328.25014,9.92416,2.83542,2653.43427,20.08571
17380,2927,34555.38709,355.70051,87.97271,35.38567,8.46147,2.38306,2652.19073,40.32187
17382,2927,38556.3623,2487.39686,167.21193,140.99041,9.66294,2.59155,2448.0195,35.76037
17383,2928,8133.68599,23860.17831,159.69359,214.83035,10.30509,2.88378,2331.94353,25.88573
17384,2928,9769.13699,28282.36146,177.58839,349.98118,10.74946,2.70311,2000.47886,20.64513
17385,2928,30405.46702,32602.51085,164.14676,322.1048,10.30929,3.09528,2421.00292,20.75723
17386,2928,35087.81617,21623.40801,161.87225,79.25695,8.50552,1.93387,1660.94126,45.45024
17387,2928,38571.44883,2449.74661,168.3629,165.78997,9.21376,2.46954,1867.76107,31.32828
17388,2929,8131.57546,23882.27913,143.20065,161.58084,10.77774,2.24426,1725.56602,24.73287
17389,2929,9786.94887,28302.54228,191.26074,431.1928,9.27345,3.08263,2350.26078,20.74198
17390,2929,30368.4098,32605.31095,166.98249,318.88738,10.07717,3.71927,3231.55956,23.19876
17391,2929,35152.9676,21587.01097,107.35772,36.35679,9.08197,2.07868,1919.42569,47.86876
17392,2929,38528.93378,2410.44554,179.92262,152.41135,8.53665,2.27101,1811.70606,35.16002
17393,2930,7031.78857,19214.32253,115.97619,34.23538,9.04065,2.18567,2055.54436,57.38634
17394,2930,8103.35244,23858.99483,158.94735,198.92159,10.68693,2.61118,2209.28652,26.04403
17395,2930,9768.76954,28265.40614,179.76583,392.4984,10.6336,3.23388,2468.98952,20.7779
17396,2930,21819.84222,29413.4798,12.84298,24.28378,7.59701,2.2812,2522.66334,14.33997
17397,2930,30369.21901,32590.63513,187.89404,318.44733,9.64691,2.68521,1903.45366,23.69274
17398,2930,35087.28906,21628.04661,175.5763,83.98576,8.84163,2.22344,2123.71699,52.58112
17399,2930,38540.44464,2444.48318,194.51612,165.83652,9.30222,2.40231,2356.21498,37.89069
17400,2931,8127.73174,23871.65515,139.76582,174.50594,10.91135,2.94429,2472.43102,25.32514
17401,2931,9773.85677,28286.43013,149.48205,310.84199,10.8642,3.05673,2622.98777,18.72077
17402,2931,30394.13659,32600.35747,176.23913,347.13683,9.13432,2.67724,2117.51017,20.48218
17403,2931,35194.77848,21649.41902,126.58469,67.93491,8.64503,2.24872,2095.42325,38.9649
17404,2931,38548.00622,2458.55656,134.48326,100.0271,10.78059,2.43209,2301.79615,33.02501
17405,2932,8126.42366,23852.40294,139.30647,193.14302,10.21731,2.89347,2832.36499,23.278
17406,2932,9761.298,28292.86333,186.52376,430.64651,9.11564,2.5467,1760.41273,18.73632
17407,2932,14533.31113,3037.31191,131.34304,44.6592,8.02196,2.63297,3280.10566,62.32398
17408,2932,30402.09065,32590.36742,155.36879,259.42827,10.30238,2.88366,2725.35542,21.82404
17409,2932,35017.57443,21566.89381,129.96525,60.66154,8.65067,1.74666,1199.73909,39.1001
17410,2932,38568.74264,2443.26832,168.68117,170.47194,9.08772,2.67109,2406.17663,31.91102
17411,2933,7016.57429,21515.17749,114.33124,40.07769,8.06012,2.45085,3376.89798,53.0616
17412,2933,8125.76061,23854.99792,186.0698,227.52628,10.12552,3.06182,3001.9727,31.64559
17414,2933,30406.82253,32593.31827,160.23037,276.14432,9.51541,2.73084,2232.65785,21.30892
17416,2933,38546.80409,2436.90661,180.73078,125.2134,10.01507,2.54654,2216.13585,43.40039
17417,2934,8134.88107,23848.80255,155.15404,203.83792,9.71802,3.23966,3138.78471,27.27151
17418,2934,9780.95189,28307.70759,166.71703,357.74306,10.44979,3.00427,2641.82257,19.47
17419,2934,30387.6885,32590.57809,171.21701,287.55448,10.05934,2.5111,1899.94536,21.90924
17421,2934,38534.79892,2436.91058,162.23668,143.65336,9.95189,2.61346,1894.92323,33.92872
17422,2935,8143.10266,23877.29733,175.67682,203.96764,9.98102,2.48846,1945.09149,28.7109
17423,2935,9781.27758,28289.59076,178.27899,377.77899,10.41922,3.09879,2674.49618,20.74307
17424,2935,30388.07166,32596.67631,183.82357,303.65156,9.73754,2.77259,2269.33385,24.09355
17425,2935,35088.48483,21648.29587,125.84702,63.1197,8.95203,2.32103,2008.15068,41.48358
17426,2935,38518.83117,2437.13187,141.69468,106.39749,9.84142,2.87821,2716.11992,36.86691
17427,2936,8127.68134,23872.5403,196.78947,235.68578,9.26729,2.44517,1905.34587,30.03741
17428,2936,9768.80461,28269.81228,170.87618,323.17508,10.82476,2.85195,1939.99081,21.1521
17429,2936,30408.14308,32617.17464,181.71099,332.31081,9.63958,3.00018,2399.95531,22.99221
17430,2936,35109.37979,21621.207,127.77755,46.05004,9.062,2.20073,2201.33577,52.45031
17431,2936,38516.62535,2440.25773,182.72132,161.37047,9.30405,3.16309,3461.4397,40.8703
17432,2937,8108.68532,23875.17021,186.30225,239.89288,9.32768,2.57419,1764.42744,28.11816
17433,2937,9762.95179,28285.11175,175.645,357.50783,10.46983,2.40142,1527.72643,19.26131
17434,2937,30393.11078,32579.56426,160.40543,298.44687,10.21257,3.10589,2185.80863,21.26541
17436,2937,38609.77531,2469.07432,196.77151,154.31683,9.27647,2.23352,1823.47988,39.227
17437,2938,8140.10814,23855.53397,154.14223,202.97363,10.56656,2.53312,1995.63308,24.34983
17438,2938,9806.87629,28303.87678,186.30321,393.71222,9.71765,3.0689,2554.91736,21.29894
17439,2938,30413.76934,32595.69878,170.50547,281.49407,10.28448,3.22239,2559.83795,24.48237
17440,2938,35119.01891,21524.25027,167.91081,94.41598,8.62457,2.03421,1746.76644,43.07434
17441,2938,38539.84219,2445.7173,144.15409,135.29306,9.46314,2.34374,2141.68582,28.7098
17443,2939,9775.2226,28294.37965,186.5593,430.74945,9.29117,2.6611,2362.45142,19.01777
17444,2939,30390.78072,32622.648,157.6964,297.0344,10.22765,2.45813,1697.99454,19.14732
17445,2939,35102.83486,21617.69591,157.55166,86.06792,8.43334,2.02546,1735.88847,42.09467
17446,2939,38589.30948,2451.93132,135.01298,133.44784,10.18341,2.44032,2294.45833,27.03508
17447,2940,8111.67885,23862.67499,163.37048,193.14571,10.06548,2.85226,2461.73019,28.71185
17448,2940,9763.06977,28287.37444,170.65682,361.3979,10.93915,2.91113,2555.1171,19.70189
17449,2940,30402.51129,32607.17893,186.42206,320.44024,9.26043,2.70828,1679.11035,23.4209
17450,2940,33250.65252,21199.49529,140.22596,45.79417,7.50838,1.97786,1992.22913,56.76161
17451,2940,35087.03759,21645.21038,126.18353,42.60095,9.07223,1.8835,1680.73915,50.36744
17452,2940,38500.30424,2484.6069,174.2118,117.84168,9.99101,2.83431,2670.24541,45.74258
17453,2941,8100.31797,23869.78276,166.88134,238.30388,9.06921,2.48528,2200.28234,24.00949
17454,2941,9797.16595,28287.20071,184.56213,424.62494,9.70533,2.83238,2073.26918,19.35765
17455,2941,10047.99291,34619.18547,134.37584,41.80433,7.71745,2.42736,2708.88491,64.65743
17456,2941,30413.68033,32607.05357,176.04784,309.59047,9.21408,2.43919,1955.92915,21.38211
17457,2941,35072.76076,21633.56086,155.04652,80.3567,8.3002,2.03751,1754.09653,43.42824
17458,2941,38527.48575,2460.62913,160.15676,155.69457,9.38182,2.3116,1673.2753,29.74797
17459,2942,8140.19553,23871.19333,174.40524,192.35825,9.94528,3.16474,2733.98369,33.27965
17460,2942,9775.76636,28285.24767,157.65654,325.7737,10.36608,3.04111,2865.68024,19.39007
17461,2942,30378.62836,32613.92911,158.1525,303.56363,9.92198,3.42109,2759.89629,21.4714
17462,2942,35070.43139,21595.60535,153.98314,84.48652,8.24566,1.73336,1270.1318,38.59339
17463,2942,38536.9418,2461.09336,162.32077,148.69417,9.32751,2.17287,1595.68617,30.49867
17464,2943,3443.97822,8230.42675,168.70949,149.37805,9.87098,2.37227,2050.05628,33.27707
17465,2943,8112.66891,23836.25433,167.1957,213.61321,10.31665,2.86255,2504.60407,27.59489
17466,2943,9784.03794,28290.72179,175.15897,381.64122,10.1047,2.95158,2072.67112,19.74075
17468,2943,35094.33577,21633.09863,182.81423,85.18836,8.34751,2.36613,2072.71595,57.26416
17469,2943,38584.75959,2451.22339,163.60371,130.70366,9.634,2.5586,2356.36454,36.45678
17470,2944,8128.88108,23884.51358,143.53224,184.69993,10.75612,2.92042,2675.69691,25.10786
17471,2944,9798.89192,28305.53886,197.37095,432.69444,9.36652,2.71627,2199.02728,20.55866
17472,2944,30376.49794,32598.95251,185.10797,361.98295,8.86622,2.45648,2031.6802,20.58629
17473,2944,35078.70811,21602.4681,151.06448,71.18721,8.74789,2.18155,1927.73352,47.45329
17474,2944,38538.66597,2485.30883,152.77746,121.66445,10.08654,2.88313,2985.38673,37.10499
17475,2945,8145.66547,23876.21316,183.09818,238.69548,9.09575,2.04843,1405.55201,25.22625
17477,2945,30384.05191,32601.94832,163.41036,308.22921,10.07393,2.84816,1997.81743,20.59498
17478,2945,35165.90945,21630.2066,146.59326,78.69066,8.38972,1.96813,1776.14828,40.15101
17479,2945,38531.40293,2454.19267,143.88432,120.02414,8.97077,2.51587,2553.89616,32.19577
17480,2946,8123.73391,23852.64604,197.03901,270.64873,8.9018,2.30929,2070.23715,26.65542
17481,2946,9792.97496,28296.0999,174.97353,358.14276,10.88525,2.76958,1596.44581,20.10973
17482,2946,30393.24779,32589.77426,160.86979,275.82303,10.51264,3.10515,1953.70686,22.57167
17483,2946,35132.97498,21606.37192,196.92537,95.16318,8.46599,1.85449,1509.31775,51.39313
17486,2947,8139.14205,23851.13795,173.44446,185.00844,9.3159,2.60592,2266.38269,30.8901
17487,2947,9770.22492,28308.14938,183.41457,367.52747,10.21444,2.96671,2287.13116,21.58957
17488,2947,30397.03201,32599.74696,179.61489,390.43906,8.52479,3.33011,2751.67747,21.08845
17489,2947,35097.61847,21588.78051,123.64085,66.24583,9.11229,2.09963,2020.05723,37.23492
17490,2947,38568.47884,2440.68603,145.77766,123.37266,10.10864,2.37924,2235.76047,31.32733
17491,2948,8146.76909,23874.99633,194.61949,241.58159,9.31883,2.21784,1751.95686,27.92758
17492,2948,9787.42013,28282.26104,170.35657,375.47682,9.57063,2.63825,2134.99736,18.49684
17493,2948,21164.80718,8791.80812,119.49793,43.10451,9.24165,2.31483,2335.052,51.63502
17494,2948,30392.53239,32616.06721,180.2384,332.13295,9.01657,2.47156,2234.22404,21.11958
17495,2948,35045.45615,21604.82317,174.06689,68.55598,8.38209,2.11855,1925.09556,59.20163
17496,2948,38558.07943,2452.41431,177.65525,131.16001,9.61228,2.57977,2309.98387,41.12343
17497,2949,8153.61882,23861.53409,192.34981,240.32319,9.91721,2.74657,2172.4897,30.22493
17498,2949,9788.14788,28285.59737,169.63043,358.46784,10.54501,2.71756,2002.09014,19.17196
17499,2949,22717.40227,17750.83593,146.30978,48.42438,7.37995,2.48426,3228.17009,66.23057
17500,2949,30405.41455,32629.29745,161.6475,318.26098,10.36232,2.6315,1872.25724,19.3068
17501,2949,35078.33389,21558.03624,180.70322,66.96716,8.44053,2.02472,1849.01529,62.15938
17502,2949,38563.77683,2459.33226,153.49366,98.3963,9.72891,2.48442,2363.34663,40.61633
17503,2950,8121.8667,23839.50739,168.21451,209.31898,10.19276,2.28816,1706.11132,25.71272
17504,2950,9778.41174,28271.98399,171.93745,357.59538,10.92865,3.83318,3594.11269,22.5348
17505,2950,30414.47411,32580.81109,180.17276,357.22394,8.97464,3.18566,3035.02684,22.1417
17506,2950,35095.92133,21603.23851,167.23362,74.06629,8.7509,2.56697,2964.38417,58.72534
17508,2951,8115.09971,23845.90989,173.75081,232.39553,10.71677,2.41251,1595.90805,25.4779
17509,2951,9767.13855,28292.89708,162.46275,347.99839,11.22165,2.88616,2230.51078,18.90033
17510,2951,30413.83825,32593.77213,173.328,327.36406,9.54064,2.81784,2312.86512,21.26484
17511,2951,32485.10945,1331.51819,109.59522,37.71554,8.5689,2.14859,2453.76761,48.71334
17512,2951,35098.76219,21647.26577,148.2579,73.81688,9.17962,1.80831,1400.91254,41.11611
17513,2951,36245.69929,25691.39193,94.19272,30.27538,8.45797,2.34307,2524.55753,49.27462
17514,2951,38606.46479,2475.53735,143.54112,110.94369,10.36196,2.22067,1719.71719,32.13251
17515,2952,8119.03935,23874.03724,169.25136,198.43932,11.22513,1.91667,1069.15723,25.2272
17516,2952,9769.11347,28294.01095,172.0939,340.85195,10.33331,3.35272,2689.61237,21.98103
17517,2952,30413.6724,32595.31976,177.28571,337.11101,8.90814,2.4822,1914.90282,20.49715
17519,2952,38544.4641,2441.52414,175.77566,158.70619,9.68851,2.46894,1940.89801,34.34122
17520,2953,8125.20666,23893.95331,192.11261,288.60192,8.61057,2.58928,2397.12322,25.78004
17521,2953,9762.58627,28288.63584,181.31725,421.12468,10.84027,3.20809,2302.80015,19.94027
17522,2953,30419.89886,32601.14505,154.9742,280.83502,10.81673,2.45449,1637.13396,19.43356
17523,2953,35132.66654,21659.27527,151.20092,53.42632,8.38178,2.3147,2280.62671,61.51227
17524,2953,38568.33025,2475.95109,177.30011,174.81664,8.36182,2.59966,2362.51551,33.17251
17525,2954,8133.67514,23876.40911,157.18505,199.40058,10.71426,2.99065,2168.40272,27.17723
17526,2954,9781.8272,28299.98991,163.01553,316.90785,11.14132,2.96431,2283.59844,20.45015
17527,2954,30395.75349,32587.86803,169.30236,286.81475,10.31474,2.81458,2109.36023,22.58675
17528,2954,35093.71691,21647.01742,143.54129,65.53827,9.06101,2.64207,3024.42335,52.30738
17529,2954,38545.21845,2468.61626,157.02671,154.83581,9.56694,1.92048,1351.64711,27.09477
17530,2954,39003.376,8103.93028,136.65584,46.4031,8.87879,2.16894,1963.95929,56.9814
17531,2955,8152.39998,23858.77133,176.11698,221.39263,9.49566,3.07812,2855.30056,29.9261
17532,2955,9751.6226,28285.80892,185.42764,383.99746,10.36416,3.03878,2224.77233,21.45263
17533,2955,30383.58645,32591.87851,155.5409,271.97346,11.49951,3.23388,2690.80838,22.16468
17534,2955,35098.24508,21592.53518,141.9155,47.90298,9.22124,2.05331,1964.19962,56.93571
17536,2956,8128.90192,23856.4375,165.13132,218.79362,10.07072,2.92477,2238.77255,26.9175
17537,2956,9780.00189,28309.16146,182.51464,348.66997,10.91242,2.72576,2103.74498,21.52551
17538,2956,12970.48976,18589.4453,80.68897,30.26975,8.27563,1.88387,2132.18243,36.39762
17539,2956,30382.85977,32604.43087,198.12893,378.15316,8.05456,3.81664,3687.09618,26.43625
17540,2956,38539.95108,2469.26349,178.94907,145.63764,9.50512,2.50727,2177.38284,37.83048
17541,2957,496.14285,36551.49972,101.40142,33.19709,9.39747,2.43405,2695.41648,51.8082
17542,2957,941.72153,6114.51795,153.51516,44.13192,8.32815,2.31893,2394.1669,73.64953
17543,2957,8141.16132,23853.81546,148.00323,158.0999,10.94086,3.3463,3347.04539,31.39372
17544,2957,9778.08332,28288.84501,189.68009,379.30429,9.65855,2.51315,1613.16074,20.75384
17545,2957,30393.35952,32585.21705,158.25532,287.19428,10.66963,2.82939,2320.66738,20.68214
17547,2957,35121.6405,21621.17622,178.18847,57.81311,9.35934,1.95885,1715.32629,67.04926
17548,2957,38566.78089,2453.31185,176.60183,149.29244,9.73026,2.30445,1818.63482,35.01062
17549,2958,8134.3478,23864.97842,171.82245,226.29809,8.68,2.77448,2229.71044,27.10169
17550,2958,9775.55103,28282.81341,163.49723,367.15457,10.55582,2.28628,1581.6825,17.05113
17551,2958,30409.63296,32618.50724,176.67084,310.76222,9.40288,2.66294,1915.50205,22.12473
17553,2958,38554.76953,2457.1743,141.75026,122.96901,9.90093,2.35824,1997.63037,30.12402
17554,2959,8124.9289,23835.46998,177.76912,203.88555,10.32641,2.44825,2050.0633,28.98535
17555,2959,9780.3422,28324.12396,171.7889,339.98411,11.19763,3.00411,2153.75076,20.98686
17556,2959,30388.94422,32598.36191,166.4564,307.073,10.1999,3.09719,2575.06057,21.87934
17557,2959,35149.11721,21613.77175,180.71591,93.29031,8.12139,2.1015,1939.14675,49.08912
17558,2959,36352.04747,21392.67964,106.13481,27.91927,9.0912,2.34902,2276.09815,62.11899
17559,2959,38549.75246,2448.43341,164.46564,138.13629,9.38263,2.02996,1338.40792,31.79756
17560,2960,8136.70206,23866.90115,164.59562,228.76353,10.13924,2.41047,1889.85849,23.97206
17561,2960,9759.72516,28300.98536,172.25124,353.07236,11.35482,3.09895,2501.61121,20.76931
17563,2960,22049.72548,29419.59624,167.58301,53.3382,7.78489,2.39114,2771.25364,73.68653
17564,2960,30386.37011,32585.77123,155.26167,321.70361,10.24227,2.80396,2365.50343,18.61067
17565,2960,35079.4125,21561.15947,150.96023,81.83143,7.50196,2.77561,3345.90028,48.65285
17566,2960,38544.02733,2487.98265,158.24072,138.06528,9.64271,2.19807,1907.54975,31.2094
17567,2961,466.82455,36403.55202,172.59093,61.18516,7.84845,1.8961,1818.7706,60.02978
17568,2961,8138.45376,23843.68628,147.38336,181.95242,11.01279,2.70379,2566.18328,25.44185
17569,2961,9787.6926,28290.10896,166.23894,364.38778,10.73048,2.63739,1644.56985,18.28896
17570,2961,30401.85505,32600.49105,164.83267,287.19101,10.50469,2.67845,1806.28095,21.36869
17571,2961,35028.72919,21614.92506,170.74462,80.30131,8.68634,2.46586,2357.9195,55.438
17572,2961,38531.97376,2447.11911,184.47069,202.50126,8.97036,2.37042,2259.99378,30.2208
17573,2962,8110.52164,23889.75568,148.33999,187.90332,10.56429,3.29607,3038.05759,27.435
17574,2962,9795.07977,28280.09218,168.533,396.40159,10.3718,2.4502,1748.28941,17.19411
17575,2962,30395.17505,32592.50162,172.8131,362.92622,9.15226,4.07745,3032.05529,23.13625
17576,2962,35050.63843,21629.70352,144.76338,70.88305,8.48753,2.84863,3447.41375,52.07228
17577,2962,38544.58092,2467.36721,160.50496,123.27871,9.94631,2.26595,1881.37027,34.97786
17578,2963,8138.79824,23872.54651,176.89495,213.72114,9.82643,3.26698,2845.05091,31.88032
17579,2963,9789.03791,28295.62035,171.32703,322.58239,11.18094,3.27238,2773.54286,22.48916
17580,2963,30386.65375,32594.2968,156.74646,301.77478,9.81329,2.39686,1500.3511,18.65179
17581,2963,35079.94038,21543.79334,178.38725,91.44716,8.02426,2.45539,2624.22638,53.29741
17582,2963,38573.78336,2433.51465,169.66176,164.34586,9.71872,2.24223,1587.4591,30.5542
17583,2964,8102.07384,23902.73665,163.5304,236.65712,10.13917,2.70885,1784.18366,24.29842
17584,2964,9774.1838,28297.61263,194.68151,435.60172,9.81388,2.7802,2089.35065,20.26974
17586,2964,35100.14813,21664.19982,173.53076,90.89637,8.549,2.02246,1561.39074,46.29926
17587,2964,38545.13329,2456.51634,176.03834,138.60331,9.67389,2.31831,2238.39823,36.90784
17588,2965,8099.65944,23860.23121,178.76038,207.31697,9.96478,2.5619,2343.45873,29.43366
17589,2965,9776.06874,28270.74494,169.62887,413.5531,10.0761,3.21799,2901.94978,18.50009
17590,2965,30392.17528,32605.63846,158.89648,275.42252,10.32227,2.26139,1634.82911,19.78077
17591,2965,35071.9469,21651.12162,108.7891,62.23971,9.19235,2.6136,2081.16683,36.4922
17592,2965,38571.1677,2447.50003,159.27307,105.01415,9.95593,2.75255,2983.07967,43.07798
