density,frame,intensity,sigmaXY,x,y,
0.163614,2452,7962.47,1.01927,5109.23,16079.5,
0.340912,2453,6670.99,0.728122,5040.7,16053,
0.520542,2454,5054.68,0.770567,5101.89,16075.5,
0.300419,2455,7235.3,0.888469,5051.61,16074.7,
0.146767,2456,8664.15,1.00563,5039.31,16064.9,
0.200979,2457,9097.49,1.10028,5067.83,16019.5,
0.620522,2458,9512.39,1.01874,5089.79,16055.1,
0.348318,2459,7100.82,0.837025,5108.09,16047.6,
0.189702,2460,7260.36,0.856215,5045.27,16083.9,
0.422069,2461,7165.29,0.852431,5063.53,16081.8,
0.623059,2462,7348.22,0.856975,5051.1,16067.5,
0.379729,2463,9302.47,1.04818,5060.6,16067.6,
0.344879,2464,4766.78,0.758645,5055.36,16052.3,
6.41053e-05,2465,5876.53,0.874585,4996.8,16022.2,
0.4579,2466,9726.06,1.09825,5055.38,16079.4,
0.222034,2467,6304.22,0.881085,5031.52,16051.2,
0.261608,2468,6574.59,0.927337,5045.76,16042.6,
0.39715,2469,10172.9,1.0631,5066.19,16077.2,
0.685032,2470,7336.39,0.83291,5058.81,16066.2,
0.302432,2471,11146.1,1.14169,5072.45,16078.4,
0.503777,2472,9910.18,1.03859,5052.43,16068.2,
0.334297,2473,7137.88,0.891666,5098.78,16055.2,
0.706708,2474,5967.26,0.782598,5064.16,16077,
0.36484,2475,8638.4,1.09214,5044.96,16040.3,
0.563291,2476,7965.53,0.903428,5102.45,16083.6,
0.412569,2477,5077.99,0.648556,5070.65,16096.7,
0.0953571,2478,9016.87,0.960916,5023.13,16085.2,
0.133496,2479,8724.02,1.07892,5031.82,16079.6,
0.522471,2480,7103.35,1.0032,5056.58,16058.9,
0.260725,2481,12358.4,1.35387,5037.93,16075,
0.0101678,2482,6809.33,0.794657,5003.88,16055.1,
0.132241,2483,10853.9,1.07612,5056.06,16022.2,
0.566688,2484,7709.48,0.924176,5060.68,16060.9,
0.490251,2485,8438.17,0.920088,5090.83,16080.5,
0.0902096,2486,9786.01,1.06688,5089.44,16104.6,
0.0872308,2487,7119.41,0.953297,5029.2,16064.6,
0.407583,2488,8962.38,0.961013,5054.41,16083.7,
0.393812,2489,8905.48,0.833199,5102.15,16070.6,
0.281584,2490,5627.64,0.831666,5098.83,16088.9,
0.0313948,2491,6299.69,0.919277,5023.42,16021.6,
0.550801,2492,8317.82,1.02814,5059.9,16058.8,
0.47418,2493,9157.86,1.01679,5056.25,16059.9,
0.104089,2494,7885,0.88682,5026.31,16087.1,
0.000638243,2495,6223.62,0.889819,5120.33,15987.6,
1.07273,2496,6237.81,0.719727,5062.73,16077.4,
0.518725,2497,10620.9,1.15929,5065.06,16068,
0.0374081,2498,6067.87,0.742897,5027.52,16026.6,
0.163812,2499,7378.77,1.06021,5027,16075.3,
0.377621,2500,6746.88,0.948144,5100.02,16068.9,
0.0226085,2501,7428.1,0.856079,5012.85,16029.3,
0.159138,2502,5984.96,0.712498,5053.27,16031.8,
0.369154,2503,6847.78,1.06454,5065.09,16072.9,
0.638709,2504,8997.24,1.12501,5052.75,16058.3,
0.496267,2505,9073.31,1.10495,5076.22,16065.8,
0.498578,2506,10535.2,1.04757,5051.87,16079,
0.477465,2507,9212.96,1.17725,5095.51,16071.8,
0.211343,2508,10359.6,1.00565,5121.1,16034.3,
0.463455,2509,9333.06,1.12404,5061.57,16053.9,
0.257191,2510,12038.3,1.13786,5059.88,16082.9,
0.0242005,2511,6920.76,0.794997,5063.34,16125,
0.311214,2512,8172.19,0.940968,5095.04,16033.7,
0.178099,2513,8012.2,0.98109,5044.9,16076.6,
0.308134,2514,7268.36,0.952568,5069.82,16057.5,
0.456858,2515,9270.17,0.893017,5077.64,16042.2,
0.509822,2516,7370.15,0.957746,5050.46,16065.9,
0.0283214,2517,7790.65,0.895092,5056.44,16119.9,
0.595574,2518,9292.29,1.08368,5082.52,16046.4,
0.511851,2519,11894.8,1.28649,5110.69,16063.9,
0.324052,2520,8143.71,1.14774,5045.2,16043.1,
0.200153,2521,10347.6,1.10217,5086.57,16096.9,
0.303768,2522,11575,1.24916,5069.24,16079.3,
0.162515,2523,4242.51,0.371373,5033.87,16054.6,
0.000125643,2524,11629,1.28095,4996.41,16041.8,
0.498128,2525,6309.12,0.808391,5057.49,16066.1,
0.374002,2526,8624.98,0.836796,5096.74,16062.7,
0.457412,2527,8267.91,0.948596,5090.58,16060.4,
0.0233342,2528,6153.93,0.71024,5041.21,16115.4,
0.47692,2529,9789.99,0.937513,5072.02,16044.9,
0.0409736,2530,8266.15,0.993858,5045.72,16110,
0.47692,2531,5780.96,0.829305,5065.29,16075.5,
0.418505,2532,7225.1,0.781286,5055.39,16045.5,
0.0733799,2533,10391.1,1.07324,5107.35,16116.8,
0.0243281,2534,7810.88,1.04202,5039.55,16113.5,
0.775834,2535,6612.22,0.886197,5073.71,16057.6,
0.316597,2536,8430.03,0.953644,5104.83,16085.7,
0.0149411,2537,6860.84,0.833776,5004.68,16053.5,
0.688797,2538,8602.19,1.09699,5099.35,16060,
0.00445796,2539,5042.68,0.692716,5112.46,16126.7,
0.380816,2540,8238.05,0.855788,5078.64,16041.5,
0.275288,2541,7231.67,0.951875,5108.42,16053.5,
0.239214,2542,8983.32,1.01542,5079.32,16078.4,
0.546338,2543,7603.69,0.885737,5054.66,16059.3,
0.356796,2544,6187.13,0.888628,5050.24,16049.5,
0.249458,2545,8542.55,1.0294,5041.69,16051.2,
0.331722,2546,7795.41,0.88503,5065.42,16049.8,
0.948975,2547,6462.17,0.870696,5076.61,16059.8,
0.836165,2548,8090.91,0.826924,5081.19,16059.8,
0.387916,2549,7121.23,1.01829,5044.28,16055.6,
0.270539,2550,7954.78,1.02131,5048.77,16052.8,
1.05487,2551,8652.16,1.10333,5063.05,16077.1,
0.0851786,2552,8198.39,1.02501,5105.9,16100.6,
0.310193,2553,8450.52,0.982907,5066.73,16023.4,
0.0446303,2554,6862.33,0.828427,5039.11,16099.8,
0.194699,2555,6732.23,0.938237,5069.26,16089.6,
0.401804,2556,8293.05,0.942283,5073.46,16068.9,
0.473737,2557,5257.15,0.752713,5080.85,16063.5,
0.258199,2558,8921.36,1.10787,5081.02,16083.1,
0.5092,2559,9017.55,0.90894,5098.55,16068.6,
0.365869,2560,8385.14,1.06536,5084.86,16097.3,
0.613019,2561,6879.49,0.79386,5079.82,16061.1,
0.220464,2562,7607.65,0.965473,5071.91,16086.7,
0.278897,2563,6176.06,0.813508,5046.14,16095.4,
0.09932,2564,7762.23,0.81685,5074.41,16108,
0.643424,2565,7267.35,0.85361,5079.28,16060,
0.112961,2566,7979,1.04569,5124.27,16080.8,
0.0899332,2567,5426.8,0.72575,5095.26,16097.4,
0.149411,2568,9001.84,1.01862,5061.11,16102.8,
0.318551,2569,5308.91,0.689097,5102.21,16072.6,
0.527688,2570,7651.2,0.958001,5057.61,16047.1,
0.00150303,2571,7796.02,0.924542,5020.3,16007.3,
0.28928,2572,6740.54,0.903489,5066.09,16088.4,
0.329731,2573,8528.97,0.920369,5049.63,16058,
0.511201,2574,9826.92,1.12827,5084.44,16064.1,
0.422165,2575,6333.09,0.888511,5089.94,16067.7,
0.454569,2576,6529.26,0.872331,5082.95,16060.1,
0.697504,2577,7633.36,1.04482,5075.22,16054.1,
0.251709,2578,7665.9,0.870702,5075.45,16078.8,
0.340382,2579,12306.3,1.41462,5051.83,16055,
0.244482,2580,9273.78,0.979571,5041.1,16075,
0.379756,2581,6426.9,0.976439,5057.82,16064,
0.657034,2582,7877.17,0.839198,5099.21,16077,
0.59119,2583,6838.81,0.855927,5052.18,16066.5,
0.312401,2584,8292.74,0.784339,5041.52,16065.7,
0.239208,2585,11976,1.20393,5040.88,16068.5,
0.486981,2586,7611.19,0.777179,5076.37,16064.1,
0.329351,2587,10131.3,1.28916,5084.97,16085.5,
0.540346,2588,9890.74,0.941762,5052.31,16060.7,
0.03303,2589,8133.76,0.914192,5012.04,16049.6,
0.317579,2590,7940.49,0.87972,5036.09,16070.4,
0.16543,2591,5979.02,0.871913,5037.68,16084.6,
0.156055,2592,6135.73,0.795971,5040.76,16084.1,
0.568445,2593,8006.12,0.933293,5053.54,16071.5,
0.474571,2594,7225.93,0.880804,5098.27,16068.4,
0.353177,2595,6612.8,1.03368,5055.69,16069,
0.0557413,2596,8243.38,0.90513,5094.93,16108.4,
0.45898,2597,8435.1,0.826314,5071.36,16074.8,
0.263535,2598,13006.7,1.43454,5059.33,16081.9,
1.00426,2599,6535.65,0.766688,5072.31,16070.8,
0.7641,2600,9225.1,0.873871,5077.92,16060.8,
0.173463,2601,5932.85,0.846856,5028.64,16051.9,
0.897422,2602,8986.59,1.07397,5070.63,16070.4,
4.25413e-05,2603,8639.01,0.886229,5059.35,16138.9,
0.619532,2604,10690.7,1.00601,5068.47,16074.9,
0.598747,2605,7425.19,1.03261,5100.22,16075.1,
0.213037,2606,6307.11,0.895485,5089.05,16027.4,
0.644363,2607,8858.26,1.14753,5084.06,16036.5,
0.613139,2608,7971.12,1.0189,5049.31,16067.3,
0.0474967,2609,8659.96,0.939764,5037.13,16022.5,
0.211625,2610,8558.02,0.983829,5035.77,16076.1,
0.623621,2611,9974.27,1.17345,5064.66,16076.8,
0.224412,2612,5201.75,0.705806,5071.65,16083.4,
0.0407016,2613,3895.03,0.535141,5022.77,16097.3,
0.0466107,2614,7110.63,0.848711,5018.93,16041.8,
0.182471,2615,8856.27,0.979295,5056.71,16087.6,
0.520366,2616,4808.15,0.641691,5073.32,16027.2,
0.130809,2617,7188.8,0.876313,5029.23,16083.8,
0.252995,2618,8741.95,0.90741,5056.52,16036.1,
0.171763,2619,10448.5,0.933422,5117.04,16088.1,
0.186279,2620,10060.7,1.00574,5074.42,16096.9,
0.337442,2621,9940.88,1.24373,5055.85,16070.3,
0.451027,2622,8430.29,0.976817,5091.77,16044.5,
0.119249,2623,7084.88,0.922011,5037.52,16033.9,
0.368304,2624,7351.55,0.836945,5096.98,16054.7,
0.127352,2625,6809.76,0.79718,5033.42,16083.9,
0.388147,2626,9797.53,1.09443,5088.83,16084.5,
0.296809,2627,7390.05,0.961864,5050.78,16070.4,
0.488677,2628,9919.4,0.986481,5070.52,16062.3,
0.0169357,2629,7448.11,1.06617,5084.45,16128.4,
0.265535,2630,6148.39,0.960063,5045.48,16093.3,
0.266694,2631,7847.39,0.930561,5077.12,16036,
0.292407,2632,7579.97,0.815671,5047.12,16064.7,
0.334018,2633,6558.81,0.888451,5079.27,16082.4,
0.595309,2634,6254.38,0.856727,5082.71,16068.8,
0.191004,2635,8931.05,1.0916,5029.7,16093.1,
0.0977767,2636,8115.81,0.966078,5100.62,16098.7,
4.86529e-05,2637,6695.43,0.822716,5014.37,15990,
0.0946653,2638,7539.62,0.91486,5024.45,16039.3,
0.498474,2639,7386.87,0.870243,5068.01,16077.8,
0.616211,2640,6266.95,0.820555,5066.13,16060.3,
0.284768,2641,6691.63,0.804223,5089.08,16087.2,
0.579301,2642,6268,0.832382,5076.72,16068.6,
0.0638316,2643,6790.63,0.847519,5021.88,16042.7,
0.231367,2644,9025.21,1.02718,5033.13,16049.1,
0.109718,2645,10979.8,1.26713,5058.5,16101.7,
0.45589,2646,6267.24,0.823717,5088.96,16040.5,
0.166517,2647,8770.5,0.97097,5066.3,16020.6,
0.764593,2648,6937.43,0.917191,5088.31,16047.7,
0.349344,2649,9126.82,1.02913,5059.24,16073.5,
0.0765687,2650,8064.53,0.813292,5026.65,16035.3,
0.236284,2651,5999.93,0.793853,5042.94,16062.2,
0.678124,2652,10866.2,1.08578,5062.96,16074.3,
0.0453886,2653,5475.15,0.771613,5015.92,16081.5,
0.333813,2654,7104.31,0.873221,5103.2,16062.4,
0.222053,2655,8582.62,0.906504,5036.96,16050.5,
0.236422,2656,8005.99,1.0057,5069.15,16086.4,
0.220272,2657,6075.99,1.01531,5039.8,16063.9,
0.297643,2658,8391.06,0.959241,5052.21,16034.1,
0.515347,2659,7429.08,0.977022,5069.38,16076.3,
0.225754,2660,7109.67,0.814202,5082.45,16076.3,
0.511655,2661,6360.6,0.731914,5081.54,16044.8,
0.4208,2662,7455.05,0.895392,5080.66,16087.4,
0.697219,2663,10713.4,1.17231,5053.52,16056.3,
0.300332,2664,9049.77,1.00969,5083.68,16029.8,
0.190653,2665,9552.98,1.00324,5100.84,16029.4,
0.779034,2666,6866.65,0.79575,5055.39,16056.1,
0.486959,2667,11111,1.17708,5079.1,16065.5,
0.287267,2668,6730.99,1.00552,5079.11,16079.9,
0.021832,2669,6263.75,0.925874,5004.88,16060.6,
0.499895,2670,7594.23,0.797625,5081.36,16049.3,
0.0763515,2671,9083.02,1.09895,5071.51,16108.2,
0.111609,2672,9217.53,1.03678,5053.15,16103.8,
0.493419,2673,11109.3,1.16722,5053.18,16067,
0.472579,2674,7329.6,0.771656,5090.19,16049.6,
0.242693,2675,7643.1,0.804994,5047.17,16060.9,
0.136488,2676,7590.56,0.964464,5083.45,16099.8,
0.113277,2677,8578.79,0.936284,5053.66,16092.1,
0.411195,2678,6508,0.876753,5063.25,16042.7,
0.268304,2679,9419.32,0.950542,5056.57,16071.4,
0.241501,2680,7679.85,0.976383,5071.44,16096.5,
0.254715,2681,8951.65,1.18509,5069.25,16085.3,
0.123712,2682,6637.65,0.861785,5088.04,16097.4,
0.581253,2683,8474.82,1.06206,5061.65,16074.3,
0.415327,2684,8700.26,0.839124,5103.86,16048.6,
0.297146,2685,10733.8,1.16797,5101.82,16064.1,
0.118892,2686,7173.7,0.840492,5027.81,16083.4,
0.57469,2687,8618.97,0.881465,5102.89,16056.9,
0.171613,2688,7400.04,0.924786,5030.68,16076,
0.130872,2689,7630.01,1.01963,5081.05,16102.9,
0.223445,2690,9736.8,1.14606,5046.54,16074.4,
0.0119514,2691,8237.43,1.11845,5042.37,16118.5,
0.492775,2692,6549.27,0.991583,5098.82,16059,
0.14581,2693,9839.72,1.03968,5073.57,16100.4,
0.0687884,2694,10637.2,1.4343,5089.38,16009.4,
0.353707,2695,11925.7,1.3601,5089.68,16080.4,
0.161108,2696,6560.22,1.07796,5037.26,16080.5,
0.624543,2697,5599.15,0.857288,5071.14,16047.7,
0.00631058,2698,6358.63,0.894775,4995.31,16035.3,
0.864141,2699,7346.79,0.905858,5074.9,16059.4,
0.283815,2700,7553.63,0.745293,5044.99,16075,
0.424766,2701,6172.44,0.804634,5053.65,16063.4,
0.141186,2702,8947.04,1.10654,5050.6,16094.3,
0.553737,2703,9863.96,1.00654,5084.22,16035.8,
0.166487,2704,7604.25,0.961401,5032.57,16071.4,
0.255014,2705,6563.85,0.90642,5069.47,16100.4,
0.358148,2706,9498.97,1.14164,5104.6,16085.8,
0.39386,2707,7702.14,0.975135,5072.84,16035.1,
0.530239,2708,10784.1,1.15907,5059.22,16052.6,
0.734791,2709,7313.08,0.985747,5069.35,16076.8,
0.468669,2710,12566,1.27157,5053.17,16070.6,
0.35229,2711,11241.2,1.26503,5056.53,16080.2,
0.419563,2712,6920.1,0.812393,5055.75,16047,
0.0916017,2713,9029.55,1.08677,5041.37,16031.4,
0.290286,2714,6493.72,0.973633,5073.15,16029,
0.0314635,2715,10523.4,1.10389,5012.41,16071.5,
1.37434,2716,7375.89,0.891817,5070.99,16070.7,
0.246923,2717,6066.71,0.772396,5076.05,16031.6,
0.164517,2718,8020.35,1.04372,5035.04,16045.2,
0.323595,2719,7738.36,0.905021,5049.28,16063.4,
0.0400512,2720,5413.85,0.911317,5017.56,16094.6,
0.238545,2721,7843.46,1.00359,5056.02,16082.5,
0.116151,2722,5498.34,0.966902,5049.24,16103.6,
0.197011,2723,7372.35,0.920227,5035.63,16058.7,
0.125415,2724,4849.42,0.696217,5032.24,16090.4,
0.178436,2725,6350.02,0.715224,5047.67,16091.4,
0.237189,2726,5382.15,0.830643,5092,16085.4,
0.36583,2727,7132.43,0.960566,5057.34,16065.1,
0.255208,2728,5555.55,0.693504,5045.93,16059,
0.0308434,2729,4632.51,0.865706,5068.81,16000.8,
0.266897,2730,5676.45,0.757242,5058.52,16086.6,
0.259698,2731,6409.46,0.863075,5057.84,16088.4,
0.243992,2732,7194.28,1.02943,5050,16037.9,
0.0424969,2733,8927.18,0.929579,5018.04,16086.7,
0.387773,2734,6737.07,0.820162,5034.03,16049.6,
0.49488,2735,7851.75,0.922499,5086.53,16053.7,
0.474054,2736,6139.6,0.782961,5066.24,16042.8,
0.506739,2737,11788.9,1.12416,5062.38,16047,
0.471223,2738,8585.82,1.06337,5074.83,16044.2,
0.0746259,2739,6418.9,0.934154,5123.81,16026.4,
0.431268,2740,7763.24,0.940813,5085.57,16077.1,
0.308968,2741,9271.22,0.958653,5057.13,16078.9,
0.590163,2742,8588.55,0.897157,5067.66,16069.1,
0.547624,2743,5343.72,0.88702,5096.21,16073.4,
0.547615,2744,7894.4,0.911551,5065.3,16065.2,
0.05475,2745,6584.91,1.02164,5072.11,16115.6,
0.195717,2746,6676.38,0.967316,5052.43,16043.5,
0.570127,2747,8112.49,0.859169,5059.37,16048.6,
0.223654,2748,7148.21,0.989619,5046.63,16044,
0.0388323,2749,8909.95,0.867145,5077.2,16117.3,
0.366937,2750,5250.41,0.888996,5063.16,16088.8,
0.157687,2751,9563.67,0.99554,5053.61,16026.5,
1.39618,2752,7387.33,0.966573,5073.09,16072.9,
0.444365,2753,10427.6,1.06797,5053.16,16076.1,
0.576087,2754,7824.53,0.833245,5053.28,16066.2,
0.283628,2755,8456.8,1.02241,5047.35,16057.5,
0.419032,2756,7600.76,0.962294,5051.67,16059,
0.417121,2757,9004.37,0.933015,5059.44,16060.5,
0.253606,2758,8652.91,1.03215,5064.93,16084.7,
0.248283,2759,8034.01,1.0059,5073.06,16080,
0.225858,2760,7410.99,1.01276,5110.28,16086.4,
0.0399312,2761,6911.27,0.958093,5048.86,16010.8,
0.304078,2762,6202.71,0.811237,5078.44,16077.8,
0.355409,2763,8625.16,0.884523,5058.77,16087.5,
0.292559,2764,6283.21,0.772097,5055.37,16041.6,
0.362953,2765,11251.2,1.03556,5066.99,16048.4,
0.0821684,2766,5958.55,0.644805,5109.22,16024.9,
0.211673,2767,7697.9,1.06582,5051.72,16040.2,
0.0601101,2768,8629.97,1.11506,5039.24,16093.3,
0.283333,2769,8539.78,1.03823,5063.12,16088.2,
0.296435,2770,8895.72,0.943128,5082.43,16075.4,
0.193719,2771,7574.23,0.935983,5038.79,16070,
0.573435,2772,9361.36,0.99699,5080.53,16043.7,
0.108235,2773,11650.9,1.27611,5061.46,16097.9,
0.0229801,2774,10024.9,1.08273,5070.65,16128.8,
0.0056374,2775,5350.16,0.826873,5018.26,16103.3,
0.364278,2776,6915.62,0.825538,5069.67,16062.2,
0.138343,2777,6690.48,0.735358,5078.8,16096.3,
0.0191737,2778,6259.97,0.731824,5021.46,16021,
0.507895,2779,9982.14,1.16322,5070.95,16027,
0.33715,2780,6658.02,1.26279,5047.42,16086,
0.816732,2781,8445.6,0.843449,5053.11,16058,
0.516927,2782,7126.75,0.791841,5085.76,16057.8,
0.310279,2783,7495.4,0.860899,5042.91,16071.2,
0.105625,2784,8011.46,0.966923,5030.31,16058.1,
0.181052,2785,9479.26,1.06391,5059.63,16103.8,
0.188889,2786,9029.98,1.04564,5115.29,16084.6,
0.0253469,2787,7407.19,0.978015,5038.17,16103.2,
0.243826,2788,7876.67,0.880634,5055.27,16084.9,
0.15417,2789,6292.65,0.90022,5052.33,16087.4,
0.626792,2790,8330.31,0.998193,5086.37,16046,
0.851072,2791,10285.8,1.07916,5080.79,16060.5,
0.0592668,2792,3701.94,0.596259,5022.14,16057.8,
0.579355,2793,8484.79,0.984375,5074.42,16045.1,
0.282313,2794,9322.78,1.2294,5071.73,16024.5,
0.473898,2795,6513.97,0.890104,5062.89,16071.5,
0.557316,2796,9309.71,1.09592,5064.43,16059.6,
0.0790157,2797,7630.17,0.904967,5036.19,16093.9,
0.00637993,2798,7677.61,1.05224,5052.68,16131.9,
0.133259,2799,8895.32,0.934713,5049.33,16098,
0.419006,2800,9575.82,0.992918,5060.31,16041.7,
0.13293,2801,6261.43,0.840903,5030.27,16087.8,
0.278184,2802,9761,1.0468,5116.19,16050.4,
0.363649,2803,6946.37,0.917543,5100.68,16066.4,
0.622636,2804,9614.14,1.03867,5063.96,16081.3,
0.0571739,2805,9470.91,1.04327,5018.51,16078.4,
0.00951701,2806,10329.6,1.16484,5025.5,16009.5,
0.0998309,2807,7689.63,0.995556,5029.7,16095,
0.0603173,2808,9170.72,1.17027,5025.09,16036.2,
0.226579,2809,8852.15,1.05681,5074.56,16091,
0.21257,2810,7596.89,0.989306,5097.18,16089.7,
0.227154,2811,5887.11,0.938682,5041.02,16058.6,
0.0290019,2812,6557.14,0.798686,5009.36,16060.4,
0.428842,2813,7840.77,0.922246,5064.65,16082.4,
0.630235,2814,9159.43,0.971185,5086.5,16065.2,
0.383156,2815,6020.11,0.873089,5044.33,16072,
0.510506,2816,10234.1,1.07466,5061.55,16058.5,
0.430768,2817,8678.22,1.04614,5044.15,16070,
0.0527017,2818,7703.69,0.865394,5023.82,16063.9,
0.0537498,2819,8261.36,1.26032,5025.51,16069.2,
0.434556,2820,5058.28,0.780092,5092.76,16059.2,
4.2683e-05,2821,7268.33,0.914327,5028.75,16122.2,
0.229152,2822,8032.51,1.14543,5101.09,16091,
0.356832,2823,7673.02,0.846414,5071.33,16068,
0.35967,2824,10909.3,1.20412,5065.39,16029.4,
0.225322,2825,7299.39,0.961792,5036.57,16055.5,
0.222931,2826,7855.45,0.946702,5063.5,16085.5,
0.393874,2827,7691.88,1.02277,5069.98,16096.5,
0.00781651,2828,8960.03,0.924379,5008.84,16086.8,
1.53803,2829,7858.11,0.97158,5089.32,16056.3,
0.0198888,2830,6811.16,1.01352,5041.32,16009.2,
0.129496,2831,8448.07,1.06049,5026.94,16050.2,
0.391075,2832,9231.57,1.02381,5055.2,16046.6,
0.368804,2833,6371.06,0.749316,5052.69,16072.3,
0.423698,2834,9244.91,1.15351,5092.7,16044,
0.116199,2835,10047.9,0.921477,5066.46,16014.2,
0.399865,2836,7884.75,0.975959,5093.13,16034.1,
0.192876,2837,10427.1,1.05721,5064.83,16098.1,
0.0739384,2838,6826.49,1.0187,5089.17,16108.5,
0.108603,2839,8115.92,0.893015,5029.83,16057.2,
8.07904e-05,2840,5610.75,0.72975,4985.82,16104.7,
0.834683,2841,13523.1,1.33765,5079.64,16058.6,
0.177156,2842,6773,0.883237,5064.15,16091.1,
0.563749,2843,6624.14,0.911656,5054.12,16055.5,
0.444487,2844,6145.65,0.683587,5075.29,16044.8,
0.0305918,2845,7424.14,0.897014,5012.38,16068.2,
0.596788,2846,8923.71,1.02932,5088.72,16057.7,
0.335746,2847,8398.92,0.896519,5061.01,16071.6,
0.207131,2848,8725.94,1.24635,5122.56,16071.5,
8.26984e-05,2849,8783.04,0.868454,5003.08,16017.7,
0.301759,2850,8318.83,1.00994,5046.82,16039.5,
0.092158,2851,9202.75,1.00606,5031.02,16092.2,
0.471985,2852,7867.81,0.97505,5077.24,16048,
0.609706,2853,8166.51,0.780294,5067.68,16065.5,
0.254303,2854,7729.14,0.961876,5038.44,16052.5,
0.0251178,2855,9789.86,1.00025,5005.47,16030.7,
0.0293644,2856,7193.28,1.05068,5099.98,16116.4,
0.467856,2857,7572.66,0.96494,5050.66,16068.7,
0.000130403,2858,7772.75,0.862979,4998.77,16102.4,
0.638299,2859,7080.8,1.0589,5053.06,16058.4,
0.213008,2860,7464.74,0.803201,5041.44,16082.2,
0.244567,2861,7140.49,0.844322,5080.69,16094.1,
0.0740635,2862,7163.78,0.873934,5042.81,16096.6,
0.209499,2863,6786.38,0.94334,5069.55,16101.7,
0.236076,2864,8281.24,0.900894,5041.12,16071.6,
0.450162,2865,7345.36,0.993242,5094.73,16056.5,
0.296429,2866,8807.35,0.973835,5059.88,16039.5,
0.152132,2867,8789.54,0.949094,5031.46,16079,
0.0195557,2868,6716.46,0.795687,5020.4,16099.7,
0.179498,2869,6707.85,1.03548,5060.17,16104.3,
0.734759,2870,5933.36,0.81415,5065.7,16058.7,
0.000111274,2871,7576.25,1.01507,4992.66,16068.8,
0.154473,2872,6898.58,0.752164,5080.51,16106.1,
0.23075,2873,7545.18,0.867021,5043.69,16037.7,
0.999137,2874,9506.65,0.911587,5095.55,16046.1,
0.198838,2875,11035.9,1.16022,5086.04,16097.4,
0.412435,2876,11173.3,1.29439,5055.75,16078.8,
0.148467,2877,7281.62,1.02979,5062.19,16022.4,
0.414772,2878,7186.66,0.787245,5039.05,16051.7,
0.0748508,2879,7078.49,0.979426,5024.96,16071.7,
0.614493,2880,7359.69,0.838558,5073,16047.3,
0.187719,2881,6689.3,0.90424,5032.78,16068.6,
0.52494,2882,9200.25,1.1905,5065.19,16058.4,
0.31087,2883,7493.39,0.878931,5064.52,16050.4,
0.617167,2884,6114.53,0.867525,5066.65,16065.5,
0.386608,2885,7445.16,0.934812,5073.43,16026.3,
0.0720266,2886,7604.17,1.00111,5118.14,16102.6,
0.0845539,2887,8850.36,1.01449,5020.18,16086.1,
0.677885,2888,7488.24,0.952939,5100.7,16049,
0.17728,2889,9216.83,1.10396,5064.24,16101.7,
0.074733,2890,6654.13,0.906042,5057.02,16108.4,
0.23995,2891,11860.9,1.26058,5045.56,16053.3,
0.453745,2892,7675.26,0.853381,5082.13,16089.4,
0.0311046,2893,6910.56,0.977901,5038.02,16018.7,
0.0363116,2894,5024.58,0.701966,5054.92,16115,
0.341424,2895,7000.08,0.851338,5048.8,16086.6,
0.165799,2896,9848.49,1.10117,5072.36,16090,
0.275486,2897,8107.62,1.02817,5079.4,16091.4,
0.139206,2898,9154.66,0.911121,5058.35,16105.8,
2.28193e-05,2899,6518.5,0.782401,5020.74,16122.6,
0.238432,2900,10600.6,1.14618,5040.4,16047.1,
0.00295185,2901,4871.62,0.856725,4996.73,16077.9,
0.0247222,2902,6955.87,0.908715,5067.46,15994.4,
0.685676,2903,7987.26,1.00709,5073.63,16060.4,
0.395319,2904,7559.02,0.842982,5055.92,16066.2,
0.172628,2905,7903.06,1.10752,5053.75,16102.5,
0.503759,2906,7103.94,0.820959,5082.44,16061.9,
0.000195292,2907,10179.8,1.20422,5055.01,15986.9,
0.00398432,2908,7549.09,1.01696,5176.2,16103.4,
0.171533,2909,11048,1.37769,5053.45,16101.4,
0.473021,2910,6462.47,0.725786,5064.86,16068.1,
0.0662233,2911,9160.85,1.26747,5120.57,16107.3,
0.0091246,2912,6680.42,0.875295,4998.02,16076.7,
0.20436,2913,8695.65,0.863981,5048.65,16088.7,
0.547795,2914,11644.6,1.31,5080.81,16056.6,
0.405139,2915,5098.59,0.65015,5073.71,16043.3,
0.16324,2916,9237.99,1.15006,5033.16,16073.9,
0.247772,2917,6444.81,0.826637,5041.08,16041.9,
0.0163784,2918,10023.9,1.13429,5005.68,16079.4,
6.2836e-05,2919,5841.96,0.914857,4994.32,16035.6,
0.514437,2920,7721.16,1.03601,5072.06,16057.3,
0.310026,2921,11180.4,0.914505,5045.56,16068.2,
0.804861,2922,8053.17,0.966172,5063.06,16075.3,
0.215417,2923,7825.98,0.963644,5097.63,16090.7,
0.0520174,2924,6404.48,1.02201,5019.27,16059.1,
0.282883,2925,9289.23,1.10148,5051.54,16075.8,
0.075099,2926,5333.72,0.642714,5034.47,16033.9,
0.251257,2927,9345.84,1.10701,5047.96,16062.2,
0.289417,2928,7499.27,1.04791,5119.79,16055.8,
0.504766,2929,6669.85,0.86362,5050.21,16049.9,
0.25939,2930,6683,0.821309,5033.94,16049.7,
0.32389,2931,7706.41,0.846709,5054.97,16047.9,
0.17393,2932,5863.77,0.7914,5094.61,16020.2,
0.0774329,2933,6307.26,0.84311,5060.77,16095.1,
